Date,Bank Name,Atm's on-site,Atm's off-site,Credit card cash withdraw,Debit card cash withdraw
May2020,CITY UNION BANK,1111.0,682.0,4.0,72354.0
May2020,DCB BANK LTD,299.0,205.0,27.0,15293.0
May2020,DHANALAKSHMI BANK LTD,201.0,53.0,5.0,13058.0
May2020,FEDERAL BANK LTD,1478.0,475.0,0.0,280686.0
May2020,HDFC BANK LTD,6259.0,7850.0,5309.0,1327961.0
May2020,ICICI BANK LTD,7263.0,10169.0,389.0,981564.0
May2020,IDFC Bank Limited,349.0,48.0,0.0,64965.0
May2020,INDUSIND BANK LTD,1263.0,1514.0,427.0,111499.0
May2020,JAMMU AND KASHMIR BANK,766.0,591.0,143.0,242536.0
May2020,KARNATAKA BANK LTD,348.0,674.0,0.0,130167.0
May2020,KARUR VYSYA BANK LTD,745.0,914.0,5.0,157574.0
May2020,KOTAK MAHINDRA BANK LTD,1275.0,1254.0,43.0,202287.0
May2020,RATNAKAR BANK LIMITED,290.0,96.0,26.0,16687.0
May2020,SOUTH INDIAN BANK,817.0,607.0,0.0,92108.0
May2020,TAMILNAD MERCANTILE BANK LTD,589.0,733.0,66.0,174985.0
May2020,THE LAXMI VILAS BANK LTD,446.0,527.0,0.0,25430.0
May2020,YES BANK LTD,1002.0,347.0,221.0,50392.0
